timestamp_us,grip_voltage,relative_time_us
126767647,2095,452512
126768017,2101,452882
126768388,2107,453253
126768758,2112,453623
126769129,2116,453994
126769500,2119,454365
126769870,2123,454735
126770245,2123,455110
126770616,2124,455481
126770987,2124,455852
126771357,2123,456222
126771732,2122,456597
126772103,2118,456968
126772473,2112,457338
126772843,2108,457708
126773214,2103,458079
126773585,2096,458450
126773955,2090,458820
126774326,2082,459191
126774699,2074,459564
126775070,2067,459935
126775440,2058,460305
126775810,2050,460675
126776181,2041,461046
126776552,2033,461417
126776926,2025,461791
126777297,2019,462162
126777667,2010,462532
126778043,2004,462908
126778414,1997,463279
126778784,1994,463649
126779155,1989,464020
126779525,1984,464390
126779900,1983,464765
126780270,1981,465135
126780640,1981,465505
126781011,1981,465876
126781381,1983,466246
126781752,1984,466617
126782123,1988,466988
126782493,1992,467358
126782863,1998,467728
126783238,2003,468103
126783608,2009,468473
126783979,2016,468844
126784349,2024,469214
126784724,2032,469589
126785095,2040,469960
126785465,2048,470330
126785836,2057,470701
126786207,2066,471072
126786577,2073,471442
126786948,2081,471813
126787318,2088,472183
126787690,2095,472555
126788061,2102,472926
126788432,2107,473297
126788802,2112,473667
126789173,2116,474038
126789543,2119,474408
126789918,2122,474783
126790288,2124,475153
126790658,2124,475523
126791030,2123,475895
126791400,2123,476265
126791771,2120,476636
126792141,2117,477006
126792512,2113,477377
126792886,2106,477751
126793256,2102,478121
126793627,2095,478492
126793997,2088,478862
126794368,2081,479233
126794742,2073,479607
126795112,2066,479977
126795483,2057,480348
126795853,2050,480718
126796224,2040,481089
126796594,2033,481459
126796965,2024,481830
126797336,2017,482201
126797709,2011,482574
126798079,2003,482944
126798450,1998,483315
126798820,1993,483685
126799191,1989,484056
126799561,1985,484426
126799936,1982,484801
126800307,1981,485172
126800677,1982,485542
126801050,1982,485915
126801421,1983,486286
126801791,1985,486656
126802162,1989,487027
126802533,1993,487398
126802908,1997,487773
126803278,2004,488143
126803649,2010,488514
126804020,2017,488885
126804390,2025,489255
126804761,2032,489626
126805135,2040,490000
126805505,2049,490370
126805876,2057,490741
126806251,2066,491116
126806622,2074,491487
126806992,2082,491857
126807363,2090,492228
126807736,2096,492601
126808107,2103,492972
126808477,2108,493342
126808848,2113,493713
126809219,2117,494084
126809589,2120,494454
126809960,2122,494825
126810330,2124,495195
126810705,2124,495570
126811076,2124,495941
126811446,2122,496311
126811816,2120,496681
126812187,2117,497052
126812558,2112,497423
126812933,2107,497798
126813303,2100,498168
126813674,2094,498539
126814049,2088,498914
126814419,2081,499284
126814790,2073,499655
126815161,2064,500026
126815531,2057,500396
126815906,2048,500771
126816276,2040,501141
126816647,2031,501512
126817017,2024,501882
126817388,2016,502253
126817758,2010,502623
126818129,2003,502994
126818500,1998,503365
126818870,1992,503735
126819245,1988,504110
126819616,1985,504481
126819987,1983,504852
126820357,1982,505222
126820732,1981,505597
126821103,1982,505968
126821473,1983,506338
126821843,1985,506708
126822214,1989,507079
126822585,1993,507450
126822955,1998,507820
126823326,2004,508191
126823699,2011,508564
126824070,2017,508935
126824440,2025,509305
126824810,2033,509675
126825181,2042,510046
126825552,2050,510417
126825926,2059,510791
126826297,2067,511162
126826667,2075,511532
126827043,2082,511908
126827414,2092,512279
126827784,2096,512649
126828155,2103,513020
126828525,2108,513390
126828900,2114,513765
126829270,2118,514135
126829640,2122,514505
126830011,2123,514876
126830381,2123,515246
126830752,2124,515617
126831123,2123,515988
126831493,2122,516358
126831863,2120,516728
126832238,2116,517103
126832608,2112,517473
126832979,2106,517844
126833349,2101,518214
126833724,2094,518589
126834095,2087,518960
126834465,2080,519330
126834836,2071,519701
126835207,2063,520072
126835577,2056,520442
126835948,2047,520813
126836318,2039,521183
126836690,2030,521555
126837061,2023,521926
126837432,2016,522297
126837802,2009,522667
126838173,2003,523038
126838543,1997,523408
126838918,1992,523783
126839288,1988,524153
126839658,1985,524523
126840030,1983,524895
126840400,1982,525265
126840771,1981,525636
126841141,1983,526006
126841512,1984,526377
126841886,1986,526751
126842256,1989,527121
126842627,1995,527492
126842997,1999,527862
126843368,2005,528233
126843742,2012,528607
126844112,2019,528977
126844483,2027,529348
126844853,2035,529718
126845224,2043,530089
126845594,2052,530459
126845965,2060,530830
126846336,2068,531201
126846709,2076,531574
126847079,2084,531944
126847450,2091,532315
126847820,2097,532685
126848191,2104,533056
126848561,2110,533426
126848936,2114,533801
126849307,2118,534172
126849677,2121,534542
126850050,2123,534915
126850421,2125,535286
126850791,2124,535656
126851162,2123,536027
126851533,2122,536398
126851908,2119,536773
126852278,2115,537143
126852649,2111,537514
126853020,2104,537885
126853390,2100,538255
126853761,2094,538626
126854135,2086,539000
126854505,2078,539370
126854876,2071,539741
126855251,2062,540116
126855622,2054,540487
126855992,2046,540857
126856363,2038,541228
126856736,2030,541601
126857107,2022,541972
126857477,2015,542342
126857848,2008,542713
126858219,2001,543084
126858589,1996,543454
126858960,1991,543825
126859330,1987,544195
126859705,1983,544570
126860076,1982,544941
126860446,1981,545311
126860816,1981,545681
126861187,1982,546052
126861558,1984,546423
126861933,1986,546798
126862303,1990,547168
126862674,1995,547539
126863049,1998,547914
126863419,2005,548284
126863790,2013,548655
126864161,2020,549026
126864531,2029,549396
126864906,2036,549771
126865276,2044,550141
126865647,2052,550512
126866017,2061,550882
126866388,2069,551253
126866758,2077,551623
126867129,2085,551994
126867500,2092,552365
126867870,2099,552735
126868245,2105,553110
126868616,2109,553481
126868987,2115,553852
126869357,2119,554222
126869732,2122,554597
126870103,2123,554968
126870473,2124,555338
126870843,2123,555708
126871214,2123,556079
126871585,2121,556450
126871955,2119,556820
126872326,2115,557191
126872699,2110,557564
126873070,2104,557935
126873440,2100,558305
126873810,2092,558675
126874181,2085,559046
126874552,2077,559417
126874926,2070,559791
126875297,2060,560162
126875667,2053,560532
126876043,2045,560908
126876414,2037,561279
126876784,2029,561649
126877155,2020,562020
126877525,2012,562390
126877900,2007,562765
126878270,2001,563135
126878640,1995,563505
126879011,1990,563876
126879381,1987,564246
126879752,1984,564617
126880123,1982,564988
126880493,1981,565358
126880863,1982,565728
126881238,1982,566103
126881608,1984,566473
126881979,1987,566844
126882349,1989,567214
126882724,1995,567589
126883095,2001,567960
126883465,2008,568330
126883836,2014,568701
126884207,2021,569072
126884577,2029,569442
126884948,2036,569813
126885318,2045,570183
126885690,2054,570555
126886061,2061,570926
126886432,2070,571297
126886802,2078,571667
126887173,2086,572038
126887543,2092,572408
126887918,2100,572783
126888288,2106,573153
126888658,2111,573523
126889030,2116,573895
126889400,2119,574265
126889771,2122,574636
126890141,2124,575006
126890512,2124,575377
126890886,2124,575751
126891256,2123,576121
126891627,2122,576492
126891997,2118,576862
126892368,2114,577233
126892742,2109,577607
126893112,2104,577977
126893483,2098,578348
126893853,2092,578718
126894224,2085,579089
126894594,2077,579459
126894965,2070,579830
126895336,2060,580201
126895709,2053,580574
126896079,2045,580944
126896450,2036,581315
126896820,2028,581685
126897191,2020,582056
126897561,2014,582426
126897936,2006,582801
126898307,2000,583172
126898677,1995,583542
126899050,1991,583915
126899421,1987,584286
126899791,1984,584656
126900162,1983,585027
126900533,1983,585398
126900908,1982,585773
126901278,1982,586143
126901649,1984,586514
126902020,1988,586885
126902390,1991,587255
126902761,1996,587626
126903135,2001,588000
126903505,2008,588370
126903876,2014,588741
126904251,2022,589116
126904622,2029,589487
126904992,2038,589857
126905363,2046,590228
126905736,2055,590601
126906107,2063,590972
126906477,2071,591342
126906848,2079,591713
126907219,2086,592084
126907589,2093,592454
126907960,2100,592825
126908330,2105,593195
126908705,2112,593570
126909076,2115,593941
126909446,2120,594311
126909816,2122,594681
126910187,2123,595052
126910558,2124,595423
126910933,2124,595798
126911303,2123,596168
126911674,2120,596539
126912049,2118,596914
126912419,2113,597284
126912790,2109,597655
126913161,2104,598026
126913531,2098,598396
126913906,2090,598771
126914276,2083,599141
126914647,2075,599512
126915017,2068,599882
126915388,2059,600253
126915758,2051,600623
126916129,2043,600994
126916500,2035,601365
126916870,2027,601735
126917245,2019,602110
126917616,2012,602481
126917987,2006,602852
126918357,1999,603222
126918732,1994,603597
126919103,1989,603968
126919473,1986,604338
126919843,1984,604708
126920214,1982,605079
126920585,1980,605450
126920955,1981,605820
126921326,1983,606191
126921699,1985,606564
126922070,1988,606935
126922440,1991,607305
126922810,1996,607675
126923181,2002,608046
126923552,2008,608417
126923926,2015,608791
126924297,2023,609162
126924667,2030,609532
126925043,2038,609908
126925414,2048,610279
126925784,2055,610649
126926155,2064,611020
126926525,2071,611390
126926900,2080,611765
126927270,2087,612135
126927640,2093,612505
126928011,2101,612876
126928381,2106,613246
126928752,2112,613617
126929123,2117,613988
126929493,2122,614358
126929863,2122,614728
126930238,2124,615103
126930608,2124,615473
126930979,2124,615844
126931349,2123,616214
126931724,2120,616589
126932095,2117,616960
126932465,2111,617330
126932836,2109,617701
126933207,2103,618072
126933577,2097,618442
126933948,2090,618813
126934318,2082,619183
126934690,2075,619555
126935061,2066,619926
126935432,2058,620297
126935802,2051,620667
126936173,2042,621038
126936543,2034,621408
126936918,2026,621783
126937288,2018,622153
126937658,2011,622523
126938030,2005,622895
126938400,1999,623265
126938771,1994,623636
126939141,1989,624006
126939512,1985,624377
126939886,1983,624751
126940256,1982,625121
126940627,1981,625492
126940997,1982,625862
126941368,1982,626233
126941742,1985,626607
126942112,1987,626977
126942483,1992,627348
126942853,1997,627718
126943224,2003,628089
126943594,2009,628459
126943965,2016,628830
126944336,2023,629201
126944709,2032,629574
126945079,2039,629944
126945450,2048,630315
126945820,2056,630685
126946191,2065,631056
126946561,2073,631426
126946936,2081,631801
126947307,2088,632172
126947677,2095,632542
126948050,2102,632915
126948421,2108,633286
126948791,2113,633656
126949162,2116,634027
126949533,2120,634398
126949908,2123,634773
126950278,2124,635143
126950649,2124,635514
126951020,2124,635885
126951390,2123,636255
126951761,2120,636626
126952135,2117,637000
126952505,2115,637370
126952876,2107,637741
126953251,2102,638116
126953622,2095,638487
126953992,2088,638857
126954363,2081,639228
126954736,2074,639601
126955107,2066,639972
126955477,2057,640342
126955848,2049,640713
126956219,2041,641084
126956589,2033,641454
126956960,2025,641825
126957330,2017,642195
126957705,2010,642570
126958076,2004,642941
126958446,1999,643311
126958816,1993,643681
126959187,1989,644052
126959558,1986,644423
126959933,1983,644798
126960303,1982,645168
126960674,1981,645539
126961049,1982,645914
126961419,1981,646284
126961790,1985,646655
126962161,1989,647026
126962531,1994,647396
126962906,1997,647771
126963276,2003,648141
126963647,2010,648512
126964017,2017,648882
126964388,2026,649253
126964758,2032,649623
126965129,2040,649994
126965500,2049,650365
126965870,2057,650735
126966245,2066,651110
126966616,2073,651481
126966987,2081,651852
126967357,2089,652222
126967732,2096,652597
126968103,2102,652968
126968473,2108,653338
126968843,2113,653708
126969214,2117,654079
126969585,2120,654450
126969955,2122,654820
126970326,2124,655191
126970699,2124,655564
126971070,2124,655935
126971440,2122,656305
126971810,2120,656675
126972181,2117,657046
126972552,2113,657417
126972926,2107,657791
126973297,2102,658162
126973667,2095,658532
126974043,2087,658908
126974414,2080,659279
126974784,2072,659649
126975155,2064,660020
126975525,2056,660390
126975900,2049,660765
126976270,2041,661135
126976640,2031,661505
126977011,2023,661876
126977381,2017,662246
126977752,2009,662617
126978123,2003,662988
126978493,1998,663358
126978863,1993,663728
126979238,1989,664103
126979608,1985,664473
126979979,1984,664844
126980349,1982,665214
126980724,1981,665589
126981095,1982,665960
126981465,1983,666330
126981836,1985,666701
126982207,1990,667072
126982577,1993,667442
126982948,1998,667813
126983318,2005,668183
126983690,2011,668555
126984061,2018,668926
126984432,2025,669297
126984802,2033,669667
126985173,2041,670038
126985543,2049,670408
126985918,2058,670783
126986288,2067,671153
126986658,2075,671523
126987030,2082,671895
126987400,2090,672265
126987771,2096,672636
126988141,2103,673006
126988512,2108,673377
126988886,2113,673751
126989256,2117,674121
126989627,2121,674492
126989997,2124,674862
126990368,2124,675233
126990742,2123,675607
126991112,2124,675977
126991483,2121,676348
126991853,2120,676718
126992224,2116,677089
126992594,2113,677459
126992965,2106,677830
126993336,2101,678201
126993709,2094,678574
126994079,2087,678944
126994450,2080,679315
126994820,2072,679685
126995191,2063,680056
126995561,2055,680426
126995936,2048,680801
126996307,2039,681172
126996677,2031,681542
126997050,2023,681915
126997421,2016,682286
126997791,2008,682656
126998162,2003,683027
126998533,1998,683398
126998908,1992,683773
126999278,1988,684143
126999649,1985,684514
127000020,1983,684885
127000390,1981,685255
127000761,1981,685626
127001135,1982,686000
127001505,1986,686370
127001876,1986,686741
127002251,1989,687116
127002622,1993,687487
127002992,1998,687857
127003363,2005,688228
127003736,2014,688601
127004107,2018,688972
127004477,2026,689342
127004848,2034,689713
127005219,2043,690084
127005589,2051,690454
127005960,2060,690825
127006330,2067,691195
127006705,2077,691570
127007076,2084,691941
127007446,2091,692311
127007816,2098,692681
127008187,2104,693052
127008558,2110,693423
127008933,2114,693798
127009303,2118,694168
127009674,2121,694539
127010049,2123,694914
127010419,2121,695284
127010790,2124,695655
127011161,2125,696026
127011531,2122,696396
127011906,2119,696771
127012276,2116,697141
127012647,2110,697512
127013017,2106,697882
127013388,2099,698253
127013758,2093,698623
127014129,2086,698994
127014500,2079,699365
127014870,2071,699735
127015245,2063,700110
127015616,2054,700481
127015987,2046,700852
127016357,2038,701222
127016732,2031,701597
127017103,2022,701968
127017473,2015,702338
127017843,2008,702708
127018214,2002,703079
127018585,1996,703450
127018955,1992,703820
127019326,1988,704191
127019699,1985,704564
127020070,1983,704935
127020440,1981,705305
127020810,1981,705675
127021181,1983,706046
127021552,1984,706417
127021926,1986,706791
127022297,1990,707162
127022667,1994,707532
127023043,1999,707908
127023414,2005,708279
127023784,2012,708649
127024155,2020,709020
127024525,2026,709390
127024900,2035,709765
127025270,2044,710135
127025640,2052,710505
127026011,2060,710876
127026381,2069,711246
127026752,2076,711617
127027123,2085,711988
127027493,2092,712358
127027863,2099,712728
127028238,2104,713103
127028608,2110,713473
127028979,2114,713844
127029349,2119,714214
127029724,2121,714589
127030095,2123,714960
127030465,2124,715330
127030836,2125,715701
127031207,2123,716072
127031577,2123,716442
127031948,2118,716813
127032318,2115,717183
127032690,2110,717555
127033061,2106,717926
127033432,2099,718297
127033802,2093,718667
127034173,2086,719038
127034543,2077,719408
127034918,2070,719783
127035288,2061,720153
127035658,2054,720523
127036030,2046,720895
127036400,2036,721265
127036771,2029,721636
127037141,2022,722006
127037512,2014,722377
127037886,2008,722751
127038256,2001,723121
127038627,1996,723492
127038997,1991,723862
127039368,1987,724233
127039742,1984,724607
127040112,1983,724977
127040483,1981,725348
127040853,1981,725718
127041224,1982,726089
127041594,1985,726459
127041965,1987,726830
127042336,1991,727201
127042709,1994,727574
127043079,2000,727944
127043450,2009,728315
127043820,2013,728685
127044191,2020,729056
127044561,2029,729426
127044936,2037,729801
127045307,2045,730172
127045677,2054,730542
127046050,2061,730915
127046421,2069,731286
127046791,2078,731656
127047162,2086,732027
127047533,2094,732398
127047908,2099,732773
127048278,2105,733143
127048649,2110,733514
127049020,2115,733885
127049390,2119,734255
127049761,2121,734626
127050135,2124,735000
127050505,2124,735370
127050876,2125,735741
127051251,2123,736116
127051622,2121,736487
127051992,2119,736857
127052363,2114,737228
127052736,2110,737601
127053107,2104,737972
127053477,2098,738342
127053848,2092,738713
127054219,2084,739084
127054589,2078,739454
127054960,2069,739825
127055330,2061,740195
127055705,2052,740570
127056076,2044,740941
127056446,2036,741311
127056816,2028,741681
127057187,2020,742052
127057558,2014,742423
127057933,2007,742798
127058303,2000,743168
127058674,1995,743539
127059049,1990,743914
127059419,1985,744284
127059790,1985,744655
127060161,1982,745026
127060531,1982,745396
127060906,1982,745771
127061276,1982,746141
127061647,1984,746512
127062017,1987,746882
127062388,1991,747253
127062758,1996,747623
127063129,2001,747994
127063500,2008,748365
127063870,2014,748735
127064245,2021,749110
127064616,2029,749481
127064987,2037,749852
127065357,2045,750222
127065732,2054,750597
127066103,2062,750968
127066473,2071,751338
127066843,2079,751708
127067214,2086,752079
127067585,2092,752450
127067955,2100,752820
127068326,2106,753191
127068699,2111,753564
127069070,2116,753935
127069440,2119,754305
127069810,2121,754675
127070181,2123,755046
127070552,2124,755417
127070926,2124,755791
127071297,2123,756162
127071667,2120,756532
127072043,2118,756908
127072414,2116,757279
127072784,2111,757649
127073155,2104,758020
127073525,2096,758390
127073900,2090,758765
127074270,2083,759135
127074640,2075,759505
127075011,2067,759876
127075381,2060,760246
127075752,2051,760617
127076123,2044,760988
127076493,2035,761358
127076863,2027,761728
127077238,2019,762103
127077608,2013,762473
127077979,2006,762844
127078349,2000,763214
127078724,1994,763589
127079095,1990,763960
127079465,1983,764330
127079836,1983,764701
127080207,1982,765072
127080577,1981,765442
127080948,1981,765813
127081318,1983,766183
127081690,1985,766555
127082061,1987,766926
127082432,1992,767297
127082802,1997,767667
127083173,2002,768038
127083543,2008,768408
127083918,2014,768783
127084288,2022,769153
127084658,2030,769523
127085030,2038,769895
127085400,2047,770265
127085771,2055,770636
127086141,2063,771006
127086512,2071,771377
127086886,2080,771751
127087256,2087,772121
127087627,2094,772492
127087997,2101,772862
127088368,2106,773233
127088742,2111,773607
127089112,2115,773977
127089483,2118,774348
127089853,2122,774718
127090224,2124,775089
127090594,2125,775459
127090965,2124,775830
127091336,2123,776201
127091709,2121,776574
127092079,2117,776944
127092450,2115,777315
127092820,2108,777685
127093191,2103,778056
127093561,2097,778426
127093936,2090,778801
127094307,2083,779172
127094677,2074,779542
127095050,2067,779915
127095421,2059,780286
127095791,2051,780656
127096162,2041,781027
127096533,2034,781398
127096908,2026,781773
127097278,2019,782143
127097649,2012,782514
127098020,2005,782885
127098390,2000,783255
127098761,1995,783626
127099135,1989,784000
127099505,1986,784370
127099876,1983,784741
127100251,1982,785116
127100622,1981,785487
127100992,1982,785857
127101363,1982,786228
127101736,1985,786601
127102107,1988,786972
127102477,1992,787342
127102848,1996,787713
127103219,2002,788084
127103589,2008,788454
127103960,2016,788825
127104330,2023,789195
127104705,2031,789570
127105076,2039,789941
127105446,2047,790311
127105816,2056,790681
127106187,2064,791052
127106558,2073,791423
127106933,2081,791798
127107303,2088,792168
127107674,2095,792539
127108049,2101,792914
127108419,2105,793284
127108790,2112,793655
127109161,2115,794026
127109531,2121,794396
127109906,2122,794771
127110276,2124,795141
127110647,2124,795512
127111017,2124,795882
127111388,2123,796253
127111758,2120,796623
127112129,2117,796994
127112500,2111,797365
127112870,2108,797735
127113245,2102,798110
127113616,2096,798481
127113987,2089,798852
127114357,2080,799222
127114732,2074,799597
127115103,2065,799968
127115473,2058,800338
127115843,2049,800708
127116214,2040,801079
127116585,2032,801450
127116955,2025,801820
127117326,2018,802191
127117699,2010,802564
127118070,2004,802935
127118440,1998,803305
127118810,1994,803675
127119181,1990,804046
127119552,1986,804417
127119926,1983,804791
127120297,1982,805162
127120667,1981,805532
127121043,1982,805908
127121414,1981,806279
127121784,1986,806649
127122155,1988,807020
127122525,1992,807390
127122900,1998,807765
127123270,2003,808135
127123640,2010,808505
127124011,2016,808876
127124381,2024,809246
127124752,2032,809617
127125123,2040,809988
127125493,2049,810358
127125863,2057,810728
127126238,2064,811103
127126608,2073,811473
127126979,2081,811844
127127349,2089,812214
127127724,2096,812589
127128095,2103,812960
127128465,2108,813330
127128836,2113,813701
127129207,2117,814072
127129577,2121,814442
127129948,2123,814813
127130318,2125,815183
127130690,2125,815555
127131061,2124,815926
127131432,2123,816297
127131802,2120,816667
127132173,2116,817038
127132543,2111,817408
127132918,2107,817783
127133288,2101,818153
127133658,2094,818523
127134030,2088,818895
127134400,2082,819265
127134771,2073,819636
127135141,2065,820006
127135512,2058,820377
127135886,2048,820751
127136256,2040,821121
127136627,2032,821492
127136997,2024,821862
127137368,2017,822233
127137742,2009,822607
127138112,2004,822977
127138483,1998,823348
127138853,1993,823718
127139224,1990,824089
127139594,1985,824459
127139965,1983,824830
127140336,1982,825201
127140709,1981,825574
127141079,1981,825944
127141450,1984,826315
127141820,1986,826685
127142191,1989,827056
127142561,1993,827426
127142936,1998,827801
127143307,2004,828172
127143677,2011,828542
127144050,2018,828915
127144421,2025,829286
127144791,2033,829656
127145162,2041,830027
127145533,2047,830398
127145908,2059,830773
127146278,2066,831143
127146649,2074,831514
127147020,2083,831885
127147390,2091,832255
127147761,2096,832626
127148135,2103,833000
127148505,2109,833370
127148876,2113,833741
127149251,2117,834116
127149622,2121,834487
127149992,2123,834857
127150363,2123,835228
127150736,2124,835601
127151107,2124,835972
127151477,2122,836342
127151848,2119,836713
127152219,2117,837084
127152589,2112,837454
127152960,2107,837825
127153330,2102,838195
127153705,2095,838570
127154076,2087,838941
127154446,2080,839311
127154816,2072,839681
127155187,2065,840052
127155558,2056,840423
127155933,2048,840798
127156303,2039,841168
127156674,2031,841539
127157049,2024,841914
127157419,2017,842284
127157790,2009,842655
127158161,2002,843026
127158531,1998,843396
127158906,1992,843771
127159276,1989,844141
127159647,1985,844512
127160017,1983,844882
127160388,1981,845253
127160758,1982,845623
127161129,1981,845994
127161500,1983,846365
127161870,1986,846735
127162245,1989,847110
127162616,1992,847481
127162987,1999,847852
127163357,2005,848222
127163732,2013,848597
127164103,2019,848968
127164473,2026,849338
127164843,2034,849708
127165214,2042,850079
127165585,2051,850450
127165955,2060,850820
127166326,2067,851191
127166699,2076,851564
127167070,2083,851935
127167440,2092,852305
127167810,2098,852675
127168181,2104,853046
127168552,2109,853417
127168926,2113,853791
127169297,2117,854162
127169667,2121,854532
127170043,2123,854908
127170414,2124,855279
127170784,2124,855649
127171155,2122,856020
127171525,2121,856390
127171900,2118,856765
127172270,2116,857135
127172640,2112,857505
127173011,2106,857876
127173381,2100,858246
127173752,2094,858617
127174123,2085,858988
127174493,2079,859358
127174863,2071,859728
127175238,2063,860103
127175608,2053,860473
127175979,2046,860844
127176349,2038,861214
127176724,2030,861589
127177095,2022,861960
127177465,2015,862330
127177836,2008,862701
127178207,2002,863072
127178577,1997,863442
127178948,1991,863813
127179318,1987,864183
127179690,1985,864555
127180061,1983,864926
127180432,1982,865297
127180802,1982,865667
127181173,1982,866038
127181543,1983,866408
127181918,1986,866783
127182288,1989,867153
127182658,1994,867523
127183030,1999,867895
127183400,2006,868265
127183771,2012,868636
127184141,2019,869006
127184512,2027,869377
127184886,2035,869751
127185256,2044,870121
127185627,2052,870492
127185997,2060,870862
127186368,2068,871233
127186742,2077,871607
127187112,2083,871977
127187483,2091,872348
127187853,2098,872718
127188224,2105,873089
127188594,2110,873459
127188965,2115,873830
127189336,2118,874201
127189709,2121,874574
127190079,2123,874944
127190450,2124,875315
127190820,2124,875685
127191191,2123,876056
127191561,2121,876426
127191936,2119,876801
127192307,2115,877172
127192677,2110,877542
127193050,2105,877915
127193421,2097,878286
127193791,2092,878656
127194162,2085,879027
127194533,2078,879398
127194908,2070,879773
127195278,2062,880143
127195649,2054,880514
127196020,2046,880885
127196390,2037,881255
127196761,2029,881626
127197135,2022,882000
127197505,2014,882370
127197876,2007,882741
127198251,2001,883116
127198622,1995,883487
127198992,1991,883857
127199363,1987,884228
127199736,1985,884601
127200107,1983,884972
127200477,1981,885342
127200848,1981,885713
127201219,1982,886084
127201589,1984,886454
127201960,1987,886825
127202330,1991,887195
127202705,1995,887570
127203076,2000,887941
127203446,2008,888311
127203816,2013,888681
127204187,2020,889052
127204558,2028,889423
127204933,2036,889798
127205303,2044,890168
127205674,2053,890539
127206049,2061,890914
127206419,2069,891284
127206790,2078,891655
127207161,2085,892026
127207531,2094,892396
127207906,2099,892771
127208276,2105,893141
127208647,2110,893512
127209017,2115,893882
127209388,2119,894253
127209758,2121,894623
127210129,2123,894994
127210500,2125,895365
127210870,2125,895735
127211245,2123,896110
127211616,2121,896481
127211987,2119,896852
127212357,2114,897222
127212732,2110,897597
127213103,2104,897968
127213473,2098,898338
127213843,2091,898708
127214214,2084,899079
127214585,2077,899450
127214955,2069,899820
127215326,2061,900191
127215699,2052,900564
