timestamp_us,grip_voltage,relative_time_us
127216070,2044,900935
127216440,2036,901305
127216810,2028,901675
127217181,2020,902046
127217552,2014,902417
127217926,2005,902791
127218297,2001,903162
127218667,1995,903532
127219043,1991,903908
127219414,1988,904279
127219784,1985,904649
127220155,1982,905020
127220525,1980,905390
127220900,1980,905765
127221270,1982,906135
127221640,1984,906505
127222011,1986,906876
127222381,1991,907246
127222752,1995,907617
127223123,2002,907988
127223493,2007,908358
127223863,2013,908728
127224238,2022,909103
127224608,2028,909473
127224979,2037,909844
127225349,2046,910214
127225724,2054,910589
127226095,2062,910960
127226465,2070,911330
127226836,2078,911701
127227207,2085,912072
127227577,2093,912442
127227948,2100,912813
127228318,2106,913183
127228690,2111,913555
127229061,2115,913926
127229432,2119,914297
127229802,2121,914667
127230173,2124,915038
127230543,2124,915408
127230918,2124,915783
127231288,2123,916153
127231658,2121,916523
127232030,2118,916895
127232400,2114,917265
127232771,2109,917636
127233141,2104,918006
127233512,2098,918377
127233886,2091,918751
127234256,2083,919121
127234627,2076,919492
127234997,2068,919862
127235368,2060,920233
127235742,2051,920607
127236112,2043,920977
127236483,2034,921348
127236853,2027,921718
127237224,2020,922089
127237594,2013,922459
127237965,2006,922830
127238336,2000,923201
127238709,1995,923574
127239079,1990,923944
127239450,1987,924315
127239820,1983,924685
127240191,1981,925056
127240561,1982,925426
127240936,1981,925801
127241307,1983,926172
127241677,1984,926542
127242050,1988,926915
127242421,1992,927286
127242791,1996,927656
127243162,2002,928027
127243533,2008,928398
127243908,2015,928773
127244278,2022,929143
127244649,2030,929514
127245020,2038,929885
127245390,2047,930255
127245761,2055,930626
127246135,2063,931000
127246505,2072,931370
127246876,2080,931741
127247251,2087,932116
127247622,2094,932487
127247992,2100,932857
127248363,2107,933228
127248736,2112,933601
127249107,2116,933972
127249477,2119,934342
127249848,2122,934713
127250219,2123,935084
127250589,2124,935454
127250960,2123,935825
127251330,2123,936195
127251705,2120,936570
127252076,2117,936941
127252446,2114,937311
127252816,2107,937681
127253187,2102,938052
127253558,2097,938423
127253933,2088,938798
127254303,2082,939168
127254674,2075,939539
127255049,2068,939914
127255419,2057,940284
127255790,2051,940655
127256161,2042,941026
127256531,2035,941396
127256906,2026,941771
127257276,2019,942141
127257647,2012,942512
127258017,2004,942882
127258388,1999,943253
127258758,1994,943623
127259129,1990,943994
127259500,1986,944365
127259870,1984,944735
127260245,1982,945110
127260616,1981,945481
127260987,1981,945852
127261357,1983,946222
127261732,1985,946597
127262103,1988,946968
127262473,1992,947338
127262843,1997,947708
127263214,2002,948079
127263585,2008,948450
127263955,2015,948820
127264326,2023,949191
127264699,2031,949564
127265070,2039,949935
127265440,2048,950305
127265810,2056,950675
127266181,2064,951046
127266552,2072,951417
127266926,2082,951791
127267297,2087,952162
127267667,2095,952532
127268043,2101,952908
127268414,2108,953279
127268784,2113,953649
127269155,2116,954020
127269525,2119,954390
127269900,2123,954765
127270270,2124,955135
127270640,2124,955505
127271011,2124,955876
127271381,2123,956246
127271752,2120,956617
127272123,2118,956988
127272493,2113,957358
127272863,2107,957728
127273238,2104,958103
127273608,2096,958473
127273979,2089,958844
127274349,2082,959214
127274724,2073,959589
127275095,2066,959960
127275465,2058,960330
127275836,2050,960701
127276207,2041,961072
127276577,2033,961442
127276948,2025,961813
127277318,2018,962183
127277690,2011,962555
127278061,2004,962926
127278432,2000,963297
127278802,1994,963667
127279173,1988,964038
127279543,1985,964408
127279918,1983,964783
127280288,1982,965153
127280658,1981,965523
127281030,1982,965895
127281400,1983,966265
127281771,1985,966636
127282141,1988,967006
127282512,1992,967377
127282886,1997,967751
127283256,2002,968121
127283627,2009,968492
127283997,2016,968862
127284368,2023,969233
127284742,2031,969607
127285112,2040,969977
127285483,2048,970348
127285853,2057,970718
127286224,2066,971089
127286594,2074,971459
127286965,2081,971830
127287336,2087,972201
127287709,2095,972574
127288079,2102,972944
127288450,2107,973315
127288820,2113,973685
127289191,2115,974056
127289561,2120,974426
127289936,2122,974801
127290307,2123,975172
127290677,2124,975542
127291050,2123,975915
127291421,2121,976286
127291791,2120,976656
127292162,2117,977027
127292533,2113,977398
127292908,2108,977773
127293278,2101,978143
127293649,2095,978514
127294020,2089,978885
127294390,2081,979255
127294761,2073,979626
127295135,2066,980000
127295505,2057,980370
127295876,2049,980741
127296251,2040,981116
127296622,2032,981487
127296992,2025,981857
127297363,2017,982228
127297736,2009,982601
127298107,2003,982972
127298477,1998,983342
127298848,1993,983713
127299219,1989,984084
127299589,1986,984454
127299960,1983,984825
127300330,1982,985195
127300705,1981,985570
127301076,1981,985941
127301446,1984,986311
127301816,1985,986681
127302187,1988,987052
127302558,1993,987423
127302933,1998,987798
127303303,2004,988168
127303674,2010,988539
127304049,2017,988914
127304419,2025,989284
127304790,2033,989655
127305161,2041,990026
127305531,2051,990396
127305906,2058,990771
127306276,2066,991141
127306647,2074,991512
127307017,2081,991882
127307388,2090,992253
127307758,2096,992623
127308129,2102,992994
127308500,2108,993365
127308870,2113,993735
127309245,2118,994110
127309616,2120,994481
127309987,2123,994852
127310357,2124,995222
127310732,2125,995597
127311103,2124,995968
127311473,2122,996338
127311843,2120,996708
127312214,2116,997079
127312585,2112,997450
127312955,2107,997820
127313326,2101,998191
127313699,2094,998564
127314070,2087,998935
127314440,2080,999305
127314810,2073,999675
127315181,2065,1000046
127315552,2056,1000417
127315926,2048,1000791
127316297,2039,1001162
127316667,2031,1001532
127317043,2023,1001908
127317414,2016,1002279
127317784,2009,1002649
127318155,2003,1003020
127318525,1996,1003390
127318900,1992,1003765
127319270,1988,1004135
127319640,1986,1004505
127320011,1983,1004876
127320381,1981,1005246
127320752,1981,1005617
127321123,1982,1005988
127321493,1983,1006358
127321863,1986,1006728
127322238,1990,1007103
127322608,1993,1007473
127322979,1998,1007844
127323349,2004,1008214
127323724,2012,1008589
127324095,2018,1008960
127324465,2025,1009330
127324836,2033,1009701
127325207,2042,1010072
127325577,2052,1010442
127325948,2059,1010813
127326318,2067,1011183
127326690,2075,1011555
127327061,2083,1011926
127327432,2090,1012297
127327802,2097,1012667
127328173,2103,1013038
127328543,2108,1013408
127328918,2114,1013783
127329288,2118,1014153
127329658,2120,1014523
127330030,2123,1014895
127330400,2124,1015265
127330771,2125,1015636
127331141,2124,1016006
127331512,2122,1016377
127331886,2119,1016751
127332256,2116,1017121
127332627,2111,1017492
127332997,2106,1017862
127333368,2100,1018233
127333742,2094,1018607
127334112,2086,1018977
127334483,2079,1019348
127334853,2071,1019718
127335224,2063,1020089
127335594,2055,1020459
127335965,2047,1020830
127336336,2038,1021201
127336709,2030,1021574
127337079,2023,1021944
127337450,2015,1022315
127337820,2008,1022685
127338191,2002,1023056
127338561,1996,1023426
127338936,1992,1023801
127339307,1988,1024172
127339677,1984,1024542
127340050,1984,1024915
127340421,1981,1025286
127340791,1981,1025656
127341162,1982,1026027
127341533,1985,1026398
127341908,1986,1026773
127342278,1990,1027143
127342649,1994,1027514
127343020,1999,1027885
127343390,2005,1028255
127343761,2011,1028626
127344135,2019,1029000
127344505,2027,1029370
127344876,2035,1029741
127345251,2044,1030116
127345622,2051,1030487
127345992,2060,1030857
127346363,2067,1031228
127346736,2077,1031601
127347107,2085,1031972
127347477,2093,1032342
127347848,2098,1032713
127348219,2104,1033084
127348589,2110,1033454
127348960,2114,1033825
127349330,2118,1034195
127349705,2121,1034570
127350076,2125,1034941
127350446,2124,1035311
127350816,2125,1035681
127351187,2124,1036052
127351558,2123,1036423
127351933,2119,1036798
127352303,2115,1037168
127352674,2111,1037539
127353049,2105,1037914
127353419,2100,1038284
127353790,2093,1038655
127354161,2086,1039026
127354531,2081,1039396
127354906,2071,1039771
127355276,2062,1040141
127355647,2054,1040512
127356017,2045,1040882
127356388,2037,1041253
127356758,2029,1041623
127357129,2022,1041994
127357500,2015,1042365
127357870,2008,1042735
127358245,2000,1043110
127358616,1996,1043481
127358987,1992,1043852
127359357,1988,1044222
127359732,1984,1044597
127360103,1983,1044968
127360473,1981,1045338
127360843,1982,1045708
127361214,1981,1046079
127361585,1985,1046450
127361955,1986,1046820
127362326,1990,1047191
127362699,1995,1047564
127363070,2000,1047935
127363440,2006,1048305
127363810,2012,1048675
127364181,2020,1049046
127364552,2028,1049417
127364926,2036,1049791
127365297,2045,1050162
127365667,2053,1050532
127366043,2061,1050908
127366414,2069,1051279
127366784,2076,1051649
127367155,2085,1052020
127367525,2091,1052390
127367900,2099,1052765
127368270,2105,1053135
127368640,2109,1053505
127369011,2114,1053876
127369381,2119,1054246
127369752,2121,1054617
127370123,2122,1054988
127370493,2124,1055358
127370863,2124,1055728
127371238,2122,1056103
127371608,2121,1056473
127371979,2119,1056844
127372349,2114,1057214
127372724,2111,1057589
127373095,2105,1057960
127373465,2098,1058330
127373836,2092,1058701
127374207,2084,1059072
127374577,2077,1059442
127374948,2069,1059813
127375318,2062,1060183
127375690,2052,1060555
127376061,2044,1060926
127376432,2036,1061297
127376802,2028,1061667
127377173,2021,1062038
127377543,2013,1062408
127377918,2007,1062783
127378288,2000,1063153
127378658,1995,1063523
127379030,1990,1063895
127379400,1987,1064265
127379771,1984,1064636
127380141,1982,1065006
127380512,1980,1065377
127380886,1981,1065751
127381256,1982,1066121
127381627,1984,1066492
127381997,1987,1066862
127382368,1990,1067233
127382742,1995,1067607
127383112,2000,1067977
127383483,2006,1068348
127383853,2014,1068718
127384224,2020,1069089
127384594,2028,1069459
127384965,2036,1069830
127385336,2045,1070201
127385709,2054,1070574
127386079,2062,1070944
127386450,2070,1071315
127386820,2078,1071685
127387191,2086,1072056
127387561,2092,1072426
127387936,2099,1072801
127388307,2106,1073172
127388677,2110,1073542
127389050,2115,1073915
127389421,2120,1074286
127389791,2122,1074656
127390162,2123,1075027
127390533,2125,1075398
127390908,2124,1075773
127391278,2123,1076143
127391649,2121,1076514
127392020,2118,1076885
127392390,2115,1077255
127392761,2109,1077626
127393135,2104,1078000
127393505,2098,1078370
127393876,2090,1078741
127394251,2083,1079116
127394622,2076,1079487
127394992,2068,1079857
127395363,2061,1080228
127395736,2052,1080601
127396107,2046,1080972
127396477,2035,1081342
127396848,2028,1081713
127397219,2020,1082084
127397589,2013,1082454
127397960,2006,1082825
127398330,2000,1083195
127398705,1994,1083570
127399076,1990,1083941
127399446,1986,1084311
127399816,1984,1084681
127400187,1982,1085052
127400558,1982,1085423
127400933,1981,1085798
127401303,1982,1086168
127401674,1983,1086539
127402049,1987,1086914
127402419,1992,1087284
127402790,1996,1087655
127403161,2002,1088026
127403531,2009,1088396
127403906,2014,1088771
127404276,2021,1089141
127404647,2030,1089512
127405017,2037,1089882
127405388,2046,1090253
127405758,2054,1090623
127406129,2062,1090994
127406500,2071,1091365
127406870,2078,1091735
127407245,2086,1092110
127407616,2094,1092481
127407987,2100,1092852
127408357,2106,1093222
127408732,2112,1093597
127409103,2116,1093968
127409473,2119,1094338
127409843,2123,1094708
127410214,2122,1095079
127410585,2124,1095450
127410955,2124,1095820
127411326,2123,1096191
127411699,2121,1096564
127412070,2118,1096935
127412440,2113,1097305
127412810,2109,1097675
127413181,2103,1098046
127413552,2097,1098417
127413926,2089,1098791
127414297,2083,1099162
127414667,2075,1099532
127415043,2068,1099908
127415414,2060,1100279
127415784,2051,1100649
127416155,2043,1101020
127416525,2033,1101390
127416900,2026,1101765
127417270,2018,1102135
127417640,2010,1102505
127418011,2006,1102876
127418381,1999,1103246
127418752,1994,1103617
127419123,1990,1103988
127419493,1986,1104358
127419863,1984,1104728
127420238,1982,1105103
127420608,1981,1105473
127420979,1981,1105844
127421349,1983,1106214
127421724,1985,1106589
127422095,1987,1106960
127422465,1992,1107330
127422836,1996,1107701
127423207,2002,1108072
127423577,2009,1108442
127423948,2014,1108813
127424318,2022,1109183
127424690,2030,1109555
127425061,2039,1109926
127425432,2047,1110297
127425802,2056,1110667
127426173,2064,1111038
127426543,2071,1111408
127426918,2080,1111783
127427288,2087,1112153
127427658,2094,1112523
127428030,2101,1112895
127428400,2107,1113265
127428771,2112,1113636
127429141,2116,1114006
127429512,2120,1114377
127429886,2122,1114751
127430256,2124,1115121
127430627,2125,1115492
127430997,2124,1115862
127431368,2123,1116233
127431742,2120,1116607
127432112,2117,1116977
127432483,2113,1117348
127432853,2107,1117718
127433224,2103,1118089
127433594,2097,1118459
127433965,2089,1118830
127434336,2084,1119201
127434709,2075,1119574
127435079,2067,1119944
127435450,2059,1120315
127435820,2051,1120685
127436191,2042,1121056
127436561,2034,1121426
127436936,2025,1121801
127437307,2019,1122172
127437677,2011,1122542
127438050,2004,1122915
127438421,1997,1123286
127438791,1993,1123656
127439162,1990,1124027
127439533,1987,1124398
127439908,1983,1124773
127440278,1981,1125143
127440649,1981,1125514
127441020,1982,1125885
127441390,1983,1126255
127441761,1985,1126626
127442135,1988,1127000
127442505,1993,1127370
127442876,1997,1127741
127443251,2003,1128116
127443622,2010,1128487
127443992,2016,1128857
127444363,2024,1129228
127444736,2032,1129601
127445107,2040,1129972
127445477,2049,1130342
127445848,2057,1130713
127446219,2065,1131084
127446589,2073,1131454
127446960,2081,1131825
127447330,2088,1132195
127447705,2095,1132570
127448076,2102,1132941
127448446,2108,1133311
127448816,2113,1133681
127449187,2117,1134052
127449558,2121,1134423
127449933,2122,1134798
127450303,2124,1135168
127450674,2124,1135539
127451049,2124,1135914
127451419,2121,1136284
127451790,2120,1136655
127452161,2116,1137026
127452531,2113,1137396
127452906,2110,1137771
127453276,2102,1138141
127453647,2096,1138512
127454017,2089,1138882
127454388,2082,1139253
127454758,2074,1139623
127455129,2066,1139994
127455500,2057,1140365
127455870,2049,1140735
127456245,2041,1141110
127456616,2032,1141481
127456987,2025,1141852
127457357,2016,1142222
127457732,2011,1142597
127458103,2004,1142968
127458473,1998,1143338
127458843,1992,1143708
127459214,1989,1144079
127459585,1986,1144450
127459955,1983,1144820
127460326,1982,1145191
127460699,1982,1145564
127461070,1982,1145935
127461440,1984,1146305
127461810,1985,1146675
127462181,1988,1147046
127462552,1993,1147417
127462926,1997,1147791
127463297,2003,1148162
127463667,2010,1148532
127464043,2018,1148908
127464414,2025,1149279
127464784,2033,1149649
127465155,2041,1150020
127465525,2049,1150390
127465900,2058,1150765
127466270,2066,1151135
127466640,2075,1151505
127467011,2082,1151876
127467381,2090,1152246
127467752,2096,1152617
127468123,2103,1152988
127468493,2108,1153358
127468863,2113,1153728
127469238,2117,1154103
127469608,2121,1154473
127469979,2123,1154844
127470349,2123,1155214
127470724,2125,1155589
127471095,2124,1155960
127471465,2122,1156330
127471836,2120,1156701
127472207,2117,1157072
127472577,2112,1157442
127472948,2107,1157813
127473318,2101,1158183
127473690,2095,1158555
127474061,2088,1158926
127474432,2081,1159297
127474802,2073,1159667
127475173,2065,1160038
127475543,2055,1160408
127475918,2048,1160783
127476288,2039,1161153
127476658,2031,1161523
127477030,2024,1161895
127477400,2017,1162265
127477771,2010,1162636
127478141,2003,1163006
127478512,1997,1163377
127478886,1992,1163751
127479256,1988,1164121
127479627,1985,1164492
127479997,1983,1164862
127480368,1982,1165233
127480742,1981,1165607
127481112,1981,1165977
127481483,1983,1166348
127481853,1986,1166718
127482224,1989,1167089
127482594,1994,1167459
127482965,1999,1167830
127483336,2004,1168201
127483709,2011,1168574
127484079,2018,1168944
127484450,2024,1169315
127484820,2033,1169685
127485191,2042,1170056
127485561,2050,1170426
127485936,2058,1170801
127486307,2067,1171172
127486677,2075,1171542
127487050,2083,1171915
127487421,2091,1172286
127487791,2097,1172656
127488162,2103,1173027
127488533,2110,1173398
127488908,2114,1173773
127489278,2118,1174143
127489649,2120,1174514
127490020,2123,1174885
127490390,2125,1175255
127490761,2124,1175626
127491135,2124,1176000
127491505,2122,1176370
127491876,2118,1176741
127492251,2116,1177116
127492622,2112,1177487
127492992,2106,1177857
127493363,2100,1178228
127493736,2093,1178601
127494107,2087,1178972
127494477,2079,1179342
127494848,2071,1179713
127495219,2063,1180084
127495589,2056,1180454
127495960,2048,1180825
127496330,2039,1181195
127496705,2031,1181570
127497076,2022,1181941
127497446,2016,1182311
127497816,2009,1182681
127498187,2002,1183052
127498558,1997,1183423
127498933,1992,1183798
127499303,1989,1184168
127499674,1985,1184539
127500049,1983,1184914
127500419,1981,1185284
127500790,1982,1185655
127501161,1981,1186026
127501531,1985,1186396
127501906,1986,1186771
127502276,1990,1187141
127502647,1994,1187512
127503017,1999,1187882
127503388,2004,1188253
127503758,2012,1188623
127504129,2019,1188994
127504500,2027,1189365
127504870,2035,1189735
127505245,2043,1190110
127505616,2048,1190481
127505987,2060,1190852
127506357,2068,1191222
127506732,2076,1191597
127507103,2084,1191968
127507473,2091,1192338
127507843,2097,1192708
127508214,2103,1193079
127508585,2110,1193450
127508955,2113,1193820
127509326,2118,1194191
127509699,2121,1194564
127510070,2124,1194935
127510440,2124,1195305
127510810,2125,1195675
127511181,2122,1196046
127511552,2121,1196417
127511926,2119,1196791
127512297,2115,1197162
127512667,2111,1197532
127513043,2105,1197908
127513414,2100,1198279
127513784,2093,1198649
127514155,2086,1199020
127514525,2077,1199390
127514900,2070,1199765
127515270,2062,1200135
127515640,2055,1200505
127516011,2046,1200876
127516381,2037,1201246
127516752,2030,1201617
127517123,2022,1201988
127517493,2015,1202358
127517863,2007,1202728
127518238,2001,1203103
127518608,1996,1203473
127518979,1991,1203844
127519349,1988,1204214
127519724,1984,1204589
127520095,1982,1204960
127520465,1981,1205330
127520836,1981,1205701
127521207,1981,1206072
127521577,1983,1206442
127521948,1986,1206813
127522318,1989,1207183
127522690,1994,1207555
127523061,2000,1207926
127523432,2006,1208297
127523802,2012,1208667
127524173,2020,1209038
127524543,2027,1209408
127524918,2036,1209783
127525288,2044,1210153
127525658,2052,1210523
127526030,2061,1210895
127526400,2070,1211265
127526771,2077,1211636
127527141,2085,1212006
127527512,2092,1212377
127527886,2098,1212751
127528256,2104,1213121
127528627,2110,1213492
127528997,2115,1213862
127529368,2119,1214233
127529742,2121,1214607
127530112,2124,1214977
127530483,2125,1215348
127530853,2124,1215718
127531224,2123,1216089
127531594,2122,1216459
127531965,2119,1216830
127532336,2115,1217201
127532709,2110,1217574
127533079,2105,1217944
127533450,2099,1218315
127533820,2092,1218685
127534191,2085,1219056
127534561,2079,1219426
127534936,2069,1219801
127535307,2062,1220172
127535677,2053,1220542
127536050,2045,1220915
127536421,2036,1221286
127536791,2028,1221656
127537162,2021,1222027
127537533,2014,1222398
127537908,2007,1222773
127538278,2001,1223143
127538649,1995,1223514
127539020,1991,1223885
127539390,1987,1224255
127539761,1984,1224626
127540135,1983,1225000
127540505,1981,1225370
127540876,1981,1225741
127541251,1982,1226116
127541622,1984,1226487
127541992,1987,1226857
127542363,1991,1227228
127542736,1995,1227601
127543107,2001,1227972
127543477,2007,1228342
127543848,2014,1228713
127544219,2021,1229084
127544589,2029,1229454
127544960,2037,1229825
127545330,2045,1230195
127545705,2053,1230570
127546076,2062,1230941
127546446,2070,1231311
127546816,2078,1231681
127547187,2085,1232052
127547558,2093,1232423
127547933,2099,1232798
127548303,2105,1233168
127548674,2110,1233539
127549049,2116,1233914
127549419,2117,1234284
127549790,2122,1234655
127550161,2124,1235026
127550531,2125,1235396
127550906,2125,1235771
127551276,2124,1236141
127551647,2122,1236512
127552017,2119,1236882
127552388,2114,1237253
127552758,2110,1237623
127553129,2104,1237994
127553500,2098,1238365
127553870,2091,1238735
127554245,2084,1239110
127554616,2077,1239481
127554987,2070,1239852
127555357,2060,1240222
127555732,2053,1240597
127556103,2045,1240968
127556473,2035,1241338
127556843,2028,1241708
127557214,2021,1242079
127557585,2013,1242450
127557955,2006,1242820
127558326,2000,1243191
127558699,1995,1243564
127559070,1990,1243935
127559440,1987,1244305
127559810,1983,1244675
127560181,1982,1245046
127560552,1981,1245417
127560926,1981,1245791
127561297,1983,1246162
127561667,1984,1246532
127562043,1987,1246908
127562414,1991,1247279
127562784,1996,1247649
127563155,2001,1248020
127563525,2007,1248390
127563900,2014,1248765
127564270,2022,1249135
127564640,2029,1249505
127565011,2038,1249876
127565381,2046,1250246
127565752,2054,1250617
127566123,2063,1250988
127566493,2071,1251358
127566863,2079,1251728
127567238,2087,1252103
127567608,2093,1252473
127567979,2100,1252844
127568349,2106,1253214
127568724,2111,1253589
127569095,2115,1253960
127569465,2120,1254330
127569836,2122,1254701
127570207,2124,1255072
127570577,2125,1255442
127570948,2124,1255813
127571318,2123,1256183
127571690,2121,1256555
127572061,2118,1256926
127572432,2114,1257297
127572802,2108,1257667
127573173,2103,1258038
127573543,2096,1258408
127573918,2091,1258783
127574288,2084,1259153
127574658,2076,1259523
127575030,2068,1259895
127575400,2061,1260265
127575771,2052,1260636
127576141,2043,1261006
127576512,2035,1261377
127576886,2027,1261751
127577256,2019,1262121
127577627,2012,1262492
127577997,2006,1262862
127578368,2000,1263233
127578742,1994,1263607
127579112,1989,1263977
127579483,1987,1264348
127579853,1984,1264718
127580224,1982,1265089
127580594,1981,1265459
127580965,1982,1265830
127581336,1982,1266201
127581709,1985,1266574
127582079,1988,1266944
127582450,1992,1267315
127582820,1997,1267685
127583191,2002,1268056
127583561,2009,1268426
127583936,2015,1268801
127584307,2023,1269172
127584677,2030,1269542
127585050,2039,1269915
127585421,2048,1270286
127585791,2056,1270656
127586162,2062,1271027
127586533,2073,1271398
127586908,2080,1271773
127587278,2087,1272143
127587649,2094,1272514
127588020,2102,1272885
127588390,2107,1273255
127588761,2112,1273626
127589135,2116,1274000
127589505,2120,1274370
127589876,2121,1274741
127590251,2123,1275116
127590622,2123,1275487
127590992,2123,1275857
127591363,2122,1276228
127591736,2121,1276601
127592107,2118,1276972
127592477,2113,1277342
127592848,2107,1277713
127593219,2102,1278084
127593589,2097,1278454
127593960,2090,1278825
127594330,2082,1279195
127594705,2076,1279570
127595076,2067,1279941
127595446,2059,1280311
127595816,2051,1280681
127596187,2042,1281052
127596558,2034,1281423
127596933,2026,1281798
127597303,2018,1282168
127597674,2011,1282539
127598049,2005,1282914
127598419,1997,1283284
127598790,1994,1283655
127599161,1989,1284026
127599531,1987,1284396
127599906,1983,1284771
127600276,1982,1285141
127600647,1982,1285512
127601017,1981,1285882
127601388,1983,1286253
127601758,1985,1286623
127602129,1988,1286994
127602500,1993,1287365
127602870,1997,1287735
127603245,2003,1288110
127603616,2009,1288481
127603987,2016,1288852
127604357,2024,1289222
127604732,2032,1289597
127605103,2040,1289968
127605473,2048,1290338
127605843,2056,1290708
127606214,2065,1291079
127606585,2073,1291450
127606955,2080,1291820
127607326,2088,1292191
127607699,2096,1292564
127608070,2102,1292935
127608440,2107,1293305
127608810,2113,1293675
127609181,2116,1294046
127609552,2120,1294417
127609926,2123,1294791
127610297,2124,1295162
127610667,2125,1295532
127611043,2124,1295908
127611414,2124,1296279
127611784,2121,1296649
127612155,2116,1297020
127612525,2112,1297390
127612900,2108,1297765
127613270,2102,1298135
127613640,2095,1298505
127614011,2088,1298876
127614381,2082,1299246
127614752,2074,1299617
127615123,2065,1299988
127615493,2058,1300358
127615863,2049,1300728
127616238,2041,1301103
127616608,2033,1301473
127616979,2025,1301844
127617349,2018,1302214
127617724,2010,1302589
127618095,2004,1302960
127618465,1998,1303330
127618836,1993,1303701
127619207,1989,1304072
127619577,1985,1304442
127619948,1983,1304813
127620318,1981,1305183
127620690,1981,1305555
127621061,1981,1305926
127621432,1983,1306297
127621802,1985,1306667
127622173,1989,1307038
127622543,1992,1307408
127622918,1997,1307783
127623288,2003,1308153
127623658,2010,1308523
127624030,2017,1308895
127624400,2026,1309265
127624771,2032,1309636
127625141,2040,1310006
127625512,2049,1310377
127625886,2058,1310751
127626256,2066,1311121
127626627,2074,1311492
127626997,2082,1311862
127627368,2089,1312233
127627742,2096,1312607
127628112,2102,1312977
127628483,2108,1313348
127628853,2113,1313718
127629224,2116,1314089
127629594,2122,1314459
127629965,2123,1314830
127630336,2124,1315201
127630709,2124,1315574
127631079,2124,1315944
127631450,2122,1316315
127631820,2119,1316685
127632191,2116,1317056
127632561,2112,1317426
127632936,2107,1317801
127633307,2100,1318172
127633677,2095,1318542
127634050,2088,1318915
127634421,2081,1319286
127634791,2073,1319656
127635162,2065,1320027
127635533,2058,1320398
127635908,2048,1320773
127636278,2040,1321143
127636649,2032,1321514
127637020,2024,1321885
127637390,2017,1322255
127637761,2010,1322626
127638135,2003,1323000
127638505,1997,1323370
127638876,1993,1323741
127639251,1988,1324116
127639622,1986,1324487
127639992,1983,1324857
127640363,1981,1325228
127640736,1981,1325601
127641107,1982,1325972
127641477,1983,1326342
127641848,1986,1326713
127642219,1989,1327084
127642589,1993,1327454
127642960,1998,1327825
127643330,2005,1328195
127643705,2011,1328570
127644076,2018,1328941
127644446,2026,1329311
127644816,2033,1329681
127645187,2041,1330052
127645558,2050,1330423
127645933,2057,1330798
127646303,2067,1331168
127646674,2075,1331539
127647049,2082,1331914
127647419,2089,1332284
127647790,2097,1332655
127648161,2104,1333026
127648531,2109,1333396
127648906,2114,1333771
